track pitch start end duration velocity
0 F#2 40.4046 40.4496 0.0451 78
0 B1 40.4046 40.4701 0.0656 106
0 F#3 40.4046 40.5029 0.0984 29
0 A#4 40.5275 40.6095 0.0820 45
0 F#2 40.6505 40.6996 0.0492 30
0 F#3 40.6505 40.7488 0.0984 48
0 A#5 40.6505 40.7611 0.1107 45
0 A#4 40.7734 40.8554 0.0820 45
0 F#2 40.8964 40.9373 0.0410 78
0 D#2 40.8964 40.9578 0.0615 70
0 B1 40.8964 40.9578 0.0615 106
0 D2 40.8964 40.9660 0.0697 90
0 F#3 40.8964 40.9947 0.0984 29
0 A#4 41.0193 41.1013 0.0820 45
0 F#2 41.1423 41.1955 0.0533 30
0 F#3 41.1423 41.2406 0.0984 48
0 A#5 41.1423 41.2529 0.1107 45
0 A#4 41.2652 41.3431 0.0779 45
0 F#2 41.3882 41.4332 0.0451 78
0 B1 41.3882 41.4496 0.0615 106
0 F#3 41.3882 41.5029 0.1148 29
0 A#4 41.5111 41.6013 0.0902 45
0 F#2 41.6341 41.6832 0.0492 30
0 A#5 41.6341 41.7406 0.1066 45
0 F#3 41.6341 41.7488 0.1148 48
0 A#4 41.7570 41.8308 0.0738 45
0 F#2 41.8800 41.9086 0.0287 78
0 B1 41.8800 41.9373 0.0574 106
0 D#2 41.8800 41.9414 0.0615 70
0 D2 41.8800 41.9660 0.0861 90
0 F#3 41.8800 42.0029 0.1230 29
0 A#4 42.0029 42.0808 0.0779 45
0 D#2 42.1259 42.1873 0.0615 70
0 F#2 42.1259 42.2160 0.0902 30
0 A#5 42.1259 42.2201 0.0943 45
0 F#3 42.1259 42.2488 0.1230 48
0 A#4 42.2488 42.3185 0.0697 45
0 C#3 42.3718 42.4209 0.0492 86
0 B1 42.3718 42.4373 0.0656 106
0 B1 42.8636 42.9250 0.0615 106
0 B1 43.3554 43.4168 0.0615 106
0 B1 43.8472 43.9046 0.0574 106
0 B1 44.3390 44.3964 0.0574 106
0 B1 44.8308 44.8923 0.0615 106
0 B1 45.3226 45.3882 0.0656 106
0 B1 45.8144 45.8759 0.0615 106
0 B1 46.3062 46.3718 0.0656 106
0 B1 46.7980 46.8595 0.0615 106
0 B1 47.2898 47.3513 0.0615 106
0 B1 47.7816 47.8390 0.0574 106
0 B1 48.2734 48.3308 0.0574 106
0 B1 48.7652 48.8267 0.0615 106
0 B1 49.2570 49.3226 0.0656 106
0 B1 49.7488 49.8103 0.0615 106
0 B1 50.2406 50.3185 0.0779 106
0 F#3 50.7324 50.7898 0.0574 46
0 B1 50.7324 50.7898 0.0574 106
0 B1 51.2242 51.2857 0.0615 106
0 B1 51.7160 51.7816 0.0656 106
0 F#3 51.7160 51.7857 0.0697 46
0 B1 52.2078 52.2734 0.0656 106
0 F#3 52.6996 52.7529 0.0533 46
0 B1 52.6996 52.7611 0.0615 106
0 B1 53.1914 53.2529 0.0615 106
0 B1 53.6832 53.7406 0.0574 106
0 F#3 53.6832 53.7488 0.0656 46
0 B1 54.1750 54.2324 0.0574 106
0 F#3 54.6668 54.7242 0.0574 46
0 B1 54.6668 54.7283 0.0615 106
0 B1 55.1586 55.2242 0.0656 106
0 B1 55.6504 55.7119 0.0615 106
0 F#3 55.6504 55.7201 0.0697 46
0 B1 56.1422 56.1996 0.0574 106
0 B1 56.6341 56.6914 0.0574 106
0 F#3 56.6341 56.6996 0.0656 46
0 B1 57.1259 57.1832 0.0574 106
0 B1 57.6177 57.6709 0.0533 106
0 F#3 57.6177 57.6791 0.0615 46
0 C#3 58.1095 58.1504 0.0410 85
0 B1 58.1095 58.1873 0.0779 106
0 F#3 58.6013 58.6586 0.0574 46
0 B1 58.6013 58.6586 0.0574 106
0 F#2 58.6013 58.6586 0.0574 40
0 D2 58.6013 58.6791 0.0779 90
0 B1 59.0931 59.1545 0.0615 106
0 F#2 59.5849 59.6422 0.0574 40
0 B1 59.5849 59.6504 0.0656 106
0 F#3 59.5849 59.6545 0.0697 46
0 D2 59.5849 59.6709 0.0861 90
0 B1 60.0767 60.1422 0.0656 106
0 F#2 60.5685 60.6177 0.0492 40
0 F#3 60.5685 60.6218 0.0533 46
0 B1 60.5685 60.6300 0.0615 106
0 D2 60.5685 60.6381 0.0697 90
0 B1 61.0603 61.1218 0.0615 106
0 D2 61.3062 61.3922 0.0861 90
0 F#2 61.5521 61.5972 0.0451 40
0 B1 61.5521 61.6095 0.0574 106
0 F#3 61.5521 61.6177 0.0656 46
0 D2 61.5521 61.6381 0.0861 90
0 B1 62.0439 62.1013 0.0574 106
0 F#2 62.5357 62.5849 0.0492 40
0 F#3 62.5357 62.5931 0.0574 46
0 B1 62.5357 62.5972 0.0615 106
0 D2 62.5357 62.6136 0.0779 90
0 B1 63.0275 63.0931 0.0656 106
0 F#2 63.5193 63.5726 0.0533 40
0 B1 63.5193 63.5808 0.0615 106
0 F#3 63.5193 63.5890 0.0697 46
0 D2 63.5193 63.6054 0.0861 90
0 D2 63.8881 63.9742 0.0861 74
0 B1 64.0111 64.0685 0.0574 106
0 F#2 64.5029 64.5521 0.0492 40
0 B1 64.5029 64.5603 0.0574 106
0 F#3 64.5029 64.5685 0.0656 46
0 D2 64.5029 64.5726 0.0697 90
0 B1 64.9947 65.0521 0.0574 106
0 D2 65.3636 65.4824 0.1189 81
0 F#2 65.4865 65.5398 0.0533 40
0 B1 65.4865 65.5398 0.0533 106
0 F#3 65.4865 65.5480 0.0615 46
0 D2 65.4865 65.5726 0.0861 90
0 C#3 65.9783 66.0193 0.0410 85
0 B1 65.9783 66.0562 0.0779 106
0 F#2 65.9783 66.0644 0.0861 44
0 A#2 66.2242 66.3021 0.0779 46
0 A4 66.2242 66.3636 0.1393 44
0 F#3 66.4701 66.5275 0.0574 46
0 B1 66.4701 66.5275 0.0574 106
0 D2 66.4701 66.5480 0.0779 90
0 F#2 66.4701 66.5685 0.0984 44
0 A#5 66.4701 66.5931 0.1230 44
0 A4 66.7160 66.8267 0.1107 36
0 B1 66.9619 67.0234 0.0615 106
0 F#2 66.9619 67.0439 0.0820 44
0 A#2 67.2078 67.2980 0.0902 46
0 A4 67.2078 67.3554 0.1475 44
0 B1 67.4537 67.5193 0.0656 106
0 F#3 67.4537 67.5234 0.0697 46
0 F#2 67.4537 67.5357 0.0820 44
0 D2 67.4537 67.5398 0.0861 90
0 A#5 67.4537 67.6217 0.1680 44
0 A4 67.6996 67.7734 0.0738 36
0 B1 67.9455 68.0111 0.0656 106
0 F#2 67.9455 68.0357 0.0902 44
0 A#2 68.1914 68.2816 0.0902 46
0 A4 68.1914 68.3390 0.1475 44
0 F#3 68.4373 68.4906 0.0533 46
0 B1 68.4373 68.4988 0.0615 106
0 D2 68.4373 68.5070 0.0697 90
0 F#2 68.4373 68.5275 0.0902 44
0 A#5 68.4373 68.5767 0.1393 44
0 A4 68.6832 68.7857 0.1025 36
0 B1 68.9291 68.9906 0.0615 106
0 F#2 68.9291 68.9988 0.0697 44
0 A#2 69.1750 69.2529 0.0779 46
0 D2 69.1750 69.2611 0.0861 90
0 A4 69.1750 69.3267 0.1516 44
0 B1 69.4209 69.4783 0.0574 106
0 F#3 69.4209 69.4865 0.0656 46
0 F#2 69.4209 69.4947 0.0738 44
0 D2 69.4209 69.5070 0.0861 90
0 A#5 69.4209 69.5521 0.1311 44
0 A4 69.6668 69.7652 0.0984 36
0 B1 69.9127 69.9701 0.0574 106
0 F#2 69.9127 69.9988 0.0861 44
0 A#2 70.1586 70.2406 0.0820 46
0 A4 70.1586 70.2980 0.1393 44
0 F#3 70.4045 70.4619 0.0574 46
0 B1 70.4045 70.4660 0.0615 106
0 F#2 70.4045 70.4742 0.0697 44
0 D2 70.4045 70.4824 0.0779 90
0 A#5 70.4045 70.5439 0.1393 44
0 A4 70.6504 70.7570 0.1066 36
0 F#2 70.8963 70.9537 0.0574 44
0 B1 70.8963 70.9619 0.0656 106
0 A#2 71.1422 71.2078 0.0656 46
0 A4 71.1422 71.2980 0.1557 44
0 B1 71.3881 71.4496 0.0615 106
0 F#3 71.3881 71.4578 0.0697 46
0 F#2 71.3881 71.4619 0.0738 44
0 D2 71.3881 71.4742 0.0861 90
0 A#5 71.3881 71.5316 0.1434 44
0 A4 71.6340 71.7611 0.1270 36
0 B1 71.8799 71.9373 0.0574 106
0 F#2 71.8799 71.9496 0.0697 44
0 A#2 72.1258 72.1996 0.0738 46
0 A4 72.1258 72.2857 0.1598 44
0 B1 72.3717 72.4291 0.0574 106
0 F#3 72.3717 72.4373 0.0656 46
0 F#2 72.3717 72.4414 0.0697 44
0 D2 72.3717 72.4414 0.0697 90
0 A#5 72.3717 72.5111 0.1393 44
0 A4 72.6176 72.6996 0.0820 36
0 B1 72.8636 72.9209 0.0574 106
0 F#2 72.8636 72.9332 0.0697 44
0 A#2 73.1095 73.1791 0.0697 46
0 A4 73.1095 73.2816 0.1721 44
0 D2 73.2324 73.3513 0.1189 81
0 F#2 73.3554 73.4045 0.0492 44
0 B1 73.3554 73.4086 0.0533 106
0 F#3 73.3554 73.4168 0.0615 46
0 D2 73.3554 73.4414 0.0861 90
0 A#5 73.3554 73.4742 0.1189 44
0 F#3 73.6013 73.6627 0.0615 26
0 A4 73.6013 73.7037 0.1025 36
0 F#3 73.7242 73.7857 0.0615 46
0 F#3 73.8472 73.9045 0.0574 46
0 B1 73.8472 73.9045 0.0574 106
0 F#2 73.8472 73.9332 0.0861 44
0 A#2 74.0931 74.1750 0.0820 46
0 A4 74.0931 74.2324 0.1393 44
0 F#3 74.3390 74.3963 0.0574 46
0 B1 74.3390 74.4004 0.0615 106
0 F#2 74.3390 74.4086 0.0697 44
0 D2 74.3390 74.4168 0.0779 90
0 A#5 74.3390 74.4783 0.1393 44
0 A4 74.5849 74.7201 0.1352 36
0 F#2 74.8308 74.8881 0.0574 44
0 B1 74.8308 74.8963 0.0656 106
0 A#2 75.0767 75.1422 0.0656 46
0 A4 75.0767 75.2324 0.1557 44
0 B1 75.3226 75.3840 0.0615 106
0 F#3 75.3226 75.3922 0.0697 46
0 F#2 75.3226 75.3963 0.0738 44
0 D2 75.3226 75.4086 0.0861 90
0 A#5 75.3226 75.4660 0.1434 44
0 A4 75.5685 75.6791 0.1107 36
0 F#3 75.6914 75.7611 0.0697 46
0 B1 75.8144 75.8717 0.0574 106
0 F#2 75.8144 75.9004 0.0861 44
0 A#2 76.0603 76.1422 0.0820 46
0 A4 76.0603 76.1996 0.1393 44
0 F#3 76.3062 76.3635 0.0574 46
0 B1 76.3062 76.3676 0.0615 106
0 F#2 76.3062 76.3758 0.0697 44
0 D2 76.3062 76.3840 0.0779 90
0 A#5 76.3062 76.4455 0.1393 44
0 A4 76.5521 76.6586 0.1066 36
0 F#2 76.7980 76.8554 0.0574 44
0 B1 76.7980 76.8635 0.0656 106
0 A#2 77.0439 77.1094 0.0656 46
0 A4 77.0439 77.1996 0.1557 44
0 B1 77.2898 77.3513 0.0615 106
0 F#3 77.2898 77.3594 0.0697 46
0 F#2 77.2898 77.3635 0.0738 44
0 D2 77.2898 77.3758 0.0861 90
0 A#5 77.2898 77.4332 0.1434 44
0 B1 81.7160 81.7734 0.0574 106
0 C#3 81.7160 81.8021 0.0861 85
0 A#2 81.9619 82.0439 0.0820 46
0 A4 81.9619 82.1012 0.1393 44
0 F#3 82.2078 82.2652 0.0574 46
0 B1 82.2078 82.2693 0.0615 106
0 F#2 82.2078 82.2775 0.0697 44
0 D2 82.2078 82.2857 0.0779 90
0 A#5 82.2078 82.3472 0.1393 44
0 A#2 82.4537 82.5357 0.0820 46
0 A4 82.4537 82.5603 0.1066 36
0 F#2 82.6996 82.7570 0.0574 44
0 B1 82.6996 82.7652 0.0656 106
0 A#2 82.9455 83.0111 0.0656 46
0 A4 82.9455 83.1012 0.1557 44
0 B1 83.1914 83.2529 0.0615 106
0 F#3 83.1914 83.2611 0.0697 46
0 F#2 83.1914 83.2652 0.0738 44
0 D2 83.1914 83.2775 0.0861 90
0 A#5 83.1914 83.3349 0.1434 44
0 A#2 83.4373 83.5193 0.0820 46
0 A4 83.4373 83.5644 0.1270 36
0 B1 83.6832 83.7406 0.0574 106
0 F#2 83.6832 83.7693 0.0861 44
0 A#2 83.9291 84.0111 0.0820 46
0 A4 83.9291 84.0685 0.1393 44
0 F#3 84.1750 84.2324 0.0574 46
0 B1 84.1750 84.2365 0.0615 106
0 F#2 84.1750 84.2447 0.0697 44
0 D2 84.1750 84.2529 0.0779 90
0 A#5 84.1750 84.3144 0.1393 44
0 A#2 84.4209 84.5029 0.0820 46
0 A4 84.4209 84.5275 0.1066 36
0 F#2 84.6668 84.7242 0.0574 44
0 B1 84.6668 84.7324 0.0656 106
0 A#2 84.9127 84.9783 0.0656 46
0 A4 84.9127 85.0685 0.1557 44
0 B1 85.1586 85.2201 0.0615 106
0 F#3 85.1586 85.2283 0.0697 46
0 F#2 85.1586 85.2324 0.0738 44
0 D2 85.1586 85.2447 0.0861 90
0 A#5 85.1586 85.3021 0.1434 44
0 A#2 85.4045 85.4865 0.0820 46
0 A4 85.4045 85.5316 0.1270 36
0 B1 85.6504 85.7078 0.0574 106
0 F#2 85.6504 85.7365 0.0861 44
0 A#2 85.8963 85.9783 0.0820 46
0 A4 85.8963 86.0357 0.1393 44
0 F#3 86.1422 86.1996 0.0574 46
0 B1 86.1422 86.2037 0.0615 106
0 F#2 86.1422 86.2119 0.0697 44
0 D2 86.1422 86.2201 0.0779 90
0 A#5 86.1422 86.2816 0.1393 44
0 A#2 86.3881 86.4701 0.0820 46
0 A4 86.3881 86.4947 0.1066 36
0 F#2 86.6340 86.6914 0.0574 44
0 B1 86.6340 86.6996 0.0656 106
0 A#2 86.8799 86.9455 0.0656 46
0 A4 86.8799 87.0357 0.1557 44
0 B1 87.1258 87.1873 0.0615 106
0 F#3 87.1258 87.1955 0.0697 46
0 F#2 87.1258 87.1996 0.0738 44
0 D2 87.1258 87.2119 0.0861 90
0 A#5 87.1258 87.2693 0.1434 44
0 A#2 87.3717 87.4537 0.0820 46
0 A4 87.3717 87.4988 0.1270 36
0 B1 87.6176 87.6750 0.0574 106
0 F#2 87.6176 87.7037 0.0861 44
0 A#2 87.8635 87.9455 0.0820 46
0 A4 87.8635 88.0029 0.1393 44
0 F#3 88.1094 88.1668 0.0574 46
0 B1 88.1094 88.1709 0.0615 106
0 F#2 88.1094 88.1791 0.0697 44
0 D2 88.1094 88.1873 0.0779 90
0 A#5 88.1094 88.2488 0.1393 44
0 A#2 88.3553 88.4373 0.0820 46
0 A4 88.3553 88.4619 0.1066 36
0 F#2 88.6012 88.6586 0.0574 44
0 B1 88.6012 88.6668 0.0656 106
0 A#2 88.8471 88.9127 0.0656 46
0 D2 88.8471 88.9332 0.0861 90
0 A4 88.8471 89.0029 0.1557 44
0 B1 89.0930 89.1545 0.0615 106
0 F#3 89.0930 89.1627 0.0697 46
0 F#2 89.0930 89.1668 0.0738 44
0 D2 89.0930 89.1791 0.0861 90
0 A#5 89.0930 89.2365 0.1434 44
0 A#2 89.3390 89.4209 0.0820 46
0 D2 89.3390 89.4250 0.0861 90
0 A4 89.3390 89.4660 0.1270 36
0 D2 89.4619 89.5480 0.0861 90
0 B1 89.5849 89.6422 0.0574 106
0 C#3 89.5849 89.6709 0.0861 85
0 A#2 89.8308 89.9127 0.0820 46
0 A4 89.8308 89.9701 0.1393 44
0 F#2 89.9537 90.0111 0.0574 42
0 F#3 90.0767 90.1340 0.0574 46
0 B1 90.0767 90.1381 0.0615 106
0 F#2 90.0767 90.1463 0.0697 44
0 D2 90.0767 90.1545 0.0779 90
0 A#5 90.0767 90.2160 0.1393 44
0 A#2 90.3226 90.4045 0.0820 46
0 A4 90.3226 90.4291 0.1066 36
0 F#2 90.4455 90.5029 0.0574 42
0 F#2 90.5685 90.6258 0.0574 44
0 B1 90.5685 90.6340 0.0656 106
0 A#2 90.8144 90.8799 0.0656 46
0 A4 90.8144 90.9701 0.1557 44
0 F#2 90.9373 90.9988 0.0615 42
0 B1 91.0603 91.1217 0.0615 106
0 F#3 91.0603 91.1299 0.0697 46
0 F#2 91.0603 91.1340 0.0738 44
0 D2 91.0603 91.1463 0.0861 90
0 A#5 91.0603 91.2037 0.1434 44
0 A#2 91.3062 91.3881 0.0820 46
0 A4 91.3062 91.4332 0.1270 36
0 F#2 91.4291 91.4865 0.0574 42
0 B1 91.5521 91.6094 0.0574 106
0 F#2 91.5521 91.6381 0.0861 44
0 A#2 91.7980 91.8799 0.0820 46
0 A4 91.7980 91.9373 0.1393 44
0 F#2 91.9209 91.9783 0.0574 42
0 F#3 92.0439 92.1012 0.0574 46
0 B1 92.0439 92.1053 0.0615 106
0 F#2 92.0439 92.1135 0.0697 44
0 D2 92.0439 92.1217 0.0779 90
0 A#5 92.0439 92.1832 0.1393 44
0 A#2 92.2898 92.3717 0.0820 46
0 A4 92.2898 92.3963 0.1066 36
0 F#2 92.4127 92.4701 0.0574 42
0 F#2 92.5357 92.5930 0.0574 44
0 B1 92.5357 92.6012 0.0656 106
0 A#2 92.7816 92.8471 0.0656 46
